timestamp,server,component,value,anomalous,scaled_value,reconstruction_error,is_anomaly
2024-12-27 00:36:58,server_1,CPU,10.11,False,0.08228105906313644,0.002013072020313286,True
2024-12-27 00:39:03,server_1,CPU,0.76,False,0.006109979633401221,0.007510820957299402,True
2024-12-27 00:39:31,server_1,CPU,3.11,False,0.02525458248472505,0.005667197030573237,True
2024-12-27 00:39:55,server_1,CPU,7.02,False,0.057107942973523416,0.003320005290449743,True
2024-12-27 00:40:39,server_1,CPU,3.33,False,0.02704684317718941,0.005512149588315592,True
2024-12-27 00:40:56,server_1,Disk,8.54,False,0.06949083503054988,0.0026223604388879124,True
2024-12-27 00:44:05,server_1,CPU,9.7,False,0.07894093686354378,0.0021618332078346325,True
2024-12-27 00:44:20,server_1,CPU,6.08,False,0.049450101832993885,0.0038086084314442625,True
2024-12-27 00:44:52,server_1,CPU,7.97,False,0.06484725050916497,0.0028710435531859083,True
2024-12-27 00:46:34,server_1,CPU,7.28,False,0.05922606924643584,0.0031927475202584055,True
2024-12-27 00:47:09,server_1,CPU,1.31,False,0.010590631364562118,0.007047759188377308,True
2024-12-27 00:48:09,server_1,CPU,3.09,False,0.025091649694501016,0.005681440649340156,True
2024-12-27 00:48:36,server_1,CPU,5.76,False,0.04684317718940936,0.003985405382103415,True
2024-12-27 00:53:51,server_1,CPU,10.04,False,0.08171079429735233,0.002037967096062756,True
2024-12-27 00:54:24,server_1,CPU,7.75,False,0.0630549898167006,0.0029711217471605467,True
2024-12-27 00:54:56,server_1,CPU,1.02,False,0.008228105906313645,0.007289448860384952,True
2024-12-27 00:59:08,server_1,CPU,2.94,False,0.023869653767820773,0.005789008252765873,True
2024-12-27 00:59:32,server_1,CPU,3.29,False,0.026720977596741344,0.005540123917826126,True
2024-12-27 01:00:25,server_1,CPU,8.87,False,0.07217922606924643,0.002485236086512771,True
2024-12-27 01:02:29,server_1,CPU,5.03,False,0.04089613034623218,0.004409274806646515,True
2024-12-27 01:03:55,server_1,CPU,0.46,False,0.0036659877800407333,0.007771821120422603,True
2024-12-27 01:06:05,server_1,CPU,8.81,False,0.07169042769857434,0.002509801345725733,True
2024-12-27 01:06:56,server_1,CPU,3.22,False,0.02615071283095723,0.005589310921095537,True
2024-12-27 01:12:07,server_1,CPU,9.05,False,0.07364562118126274,0.0024125154803225335,True
2024-12-27 01:12:33,server_1,CPU,0.21,False,0.0016293279022403257,0.007993924606504877,True
2024-12-27 01:13:20,server_1,CPU,0.36,False,0.00285132382892057,0.007860157027504361,True
2024-12-27 01:13:54,server_1,CPU,8.16,False,0.06639511201629328,0.0027864569128471075,True
2024-12-27 01:18:31,server_1,CPU,3.92,False,0.03185336048879837,0.005110505794178136,True
2024-12-27 01:19:25,server_1,CPU,9.71,False,0.07902240325865581,0.0021581210328951,True
2024-12-27 01:19:52,server_1,CPU,7.37,False,0.05995926680244399,0.0031494740869942106,True
2024-12-27 01:20:27,server_1,CPU,7.65,False,0.06224032586558045,0.003017376171728454,True
2024-12-27 01:21:10,server_1,Disk,8.86,False,0.07209775967413441,0.0024893184372238044,True
2024-12-27 01:21:52,server_1,CPU,9.31,False,0.07576374745417515,0.0023100220973904587,True
2024-12-27 01:22:26,server_1,CPU,9.49,False,0.07723014256619144,0.0022408064816057537,True
2024-12-27 01:23:08,server_1,CPU,3.9,False,0.03169042769857434,0.005123786876564774,True
2024-12-27 01:25:50,server_1,CPU,6.65,False,0.05409368635437882,0.0035069382160159705,True
2024-12-27 01:27:00,server_1,CPU,4.93,False,0.04008146639511201,0.004469607402923985,True
2024-12-27 01:30:23,server_1,CPU,6.94,False,0.05645621181262729,0.0033598392307841846,True
2024-12-27 01:31:08,server_1,CPU,6.94,False,0.05645621181262729,0.0033598392307841846,True
2024-12-27 01:31:36,server_1,CPU,1.0,False,0.008065173116089612,0.0073063201428699666,True
2024-12-27 01:32:39,server_1,CPU,2.3,False,0.01865580448065173,0.006263404132130985,True
2024-12-27 01:33:33,server_1,CPU,5.88,False,0.04782077393075356,0.0039184723249248736,True
2024-12-27 01:34:27,server_1,CPU,2.49,False,0.02020366598778004,0.006119936388305389,True
2024-12-27 01:35:25,server_1,CPU,5.05,False,0.04105906313645621,0.0043972752698745125,True
2024-12-27 01:36:54,server_1,CPU,8.72,False,0.07095723014256619,0.0025469509568437267,True
2024-12-27 01:37:57,server_1,CPU,5.89,False,0.047902240325865576,0.003912928700418874,True
2024-12-27 01:38:52,server_1,CPU,2.58,False,0.020936863543788188,0.006052755956444162,True
2024-12-27 01:39:35,server_1,CPU,8.53,False,0.06940936863543787,0.0026265912755867667,True
2024-12-27 01:39:59,server_1,CPU,8.12,False,0.0660692464358452,0.0028041255511768058,True
2024-12-27 01:41:51,server_1,CPU,7.3,False,0.05938900203665987,0.00318309438250319,True
2024-12-27 01:43:20,server_1,CPU,1.87,False,0.015152749490835029,0.006596434877287163,True
2024-12-27 01:45:01,server_1,CPU,5.45,False,0.04431771894093686,0.004161876379944154,True
2024-12-27 01:45:26,server_1,CPU,2.86,False,0.02321792260692464,0.005846933378379006,True
2024-12-27 01:46:01,server_1,CPU,8.9,False,0.07242362525458249,0.0024730135815369094,True
2024-12-27 01:50:05,server_1,CPU,1.52,False,0.012301425661914459,0.006876154655668409,True
2024-12-27 01:50:58,server_1,CPU,4.43,False,0.0360081466395112,0.004779643839756846,True
2024-12-27 01:52:39,server_1,Disk,9.15,False,0.07446028513238288,0.0023727411643434245,True
2024-12-27 01:53:52,server_1,CPU,2.11,False,0.01710794297352342,0.006409124576558854,True
2024-12-27 01:56:56,server_1,CPU,7.56,False,0.06150712830957229,0.003059419825993355,True
2024-12-27 01:57:31,server_1,CPU,5.24,False,0.04260692464358452,0.004284368720525968,True
2024-12-27 01:57:57,server_1,CPU,3.35,False,0.027209775967413443,0.005498198367516241,True
2024-12-27 02:00:26,server_1,CPU,8.1,False,0.06590631364562118,0.0028129855524998077,True
2024-12-27 02:01:31,server_1,CPU,2.78,False,0.022566191446028512,0.0059052510667161355,True
2024-12-27 02:02:56,server_1,CPU,1.48,False,0.011975560081466394,0.006908623497700526,True
2024-12-27 02:05:50,server_1,CPU,8.14,False,0.06623217922606925,0.0027952811006117756,True
2024-12-27 02:07:08,server_1,CPU,7.84,False,0.06378818737270875,0.0029299002611732922,True
2024-12-27 02:08:07,server_1,CPU,3.61,False,0.029327902240325863,0.005318983440057754,True
2024-12-27 02:08:31,server_1,CPU,5.75,False,0.04676171079429735,0.003991014214053952,True
2024-12-27 02:10:04,server_1,CPU,7.29,False,0.05930753564154786,0.003187918703829884,True
2024-12-27 02:12:05,server_1,CPU,7.88,False,0.06411405295315682,0.002911704014909339,True
2024-12-27 02:13:59,server_1,CPU,7.82,False,0.06362525458248472,0.0029390244864343188,True
2024-12-27 02:15:03,server_1,CPU,0.8,False,0.006435845213849286,0.007476475334955783,True
2024-12-27 02:15:29,server_1,CPU,7.04,False,0.05727087576374745,0.0033100963526703792,True
2024-12-27 02:15:32,server_1,Disk,9.66,False,0.07861507128309572,0.0021767277110215414,True
2024-12-27 02:17:59,server_1,CPU,6.15,False,0.050020366598778,0.0037706549609412363,True
2024-12-27 02:18:26,server_1,CPU,10.24,False,0.08334012219959266,0.0019673811088185135,True
2024-12-27 02:19:32,server_1,CPU,6.49,False,0.052790224032586555,0.0035899267693047573,True
2024-12-27 02:21:08,server_1,CPU,9.73,False,0.07918533604887984,0.0021507076348362235,True
2024-12-27 02:24:07,server_1,CPU,6.7,False,0.0545010183299389,0.003481273597402113,True
2024-12-27 02:26:36,server_1,CPU,5.19,False,0.04219959266802444,0.004313890953403203,True
2024-12-27 02:27:08,server_1,CPU,8.55,False,0.06957230142566191,0.002618131487474459,True
2024-12-27 02:28:59,server_1,CPU,3.41,False,0.02769857433808554,0.005456481590867959,True
2024-12-27 02:29:38,server_1,CPU,7.43,False,0.060448065173116086,0.0031208463265334375,True
2024-12-27 02:30:27,server_1,CPU,5.87,False,0.04773930753564155,0.003924018006727607,True
2024-12-27 02:30:50,server_1,CPU,6.82,False,0.05547861507128309,0.0034201915250597283,True
2024-12-27 02:31:24,server_1,CPU,9.68,False,0.07877800407331975,0.0021692726796527983,True
2024-12-27 02:35:08,server_1,CPU,9.35,False,0.07608961303462321,0.002294520522865152,True
2024-12-27 02:35:32,server_1,CPU,6.69,False,0.054419551934826886,0.003486396165194292,True
2024-12-27 02:36:09,server_1,CPU,5.87,False,0.04773930753564155,0.003924018006727607,True
2024-12-27 02:39:05,server_1,CPU,7.98,False,0.06492871690427698,0.0028665467408495776,True
2024-12-27 02:39:38,server_1,CPU,7.22,False,0.05873727087576374,0.0032218166146115133,True
2024-12-27 02:40:33,server_1,CPU,9.72,False,0.07910386965376782,0.0021544120478609605,True
2024-12-27 02:41:04,server_1,CPU,8.22,False,0.06688391038696538,0.0027601017134932485,True
2024-12-27 02:41:54,server_1,CPU,7.29,False,0.05930753564154786,0.003187918703829884,True
2024-12-27 02:42:26,server_1,CPU,4.38,False,0.03560081466395112,0.0048114203685266765,True
2024-12-27 02:44:37,server_1,CPU,3.29,False,0.026720977596741344,0.005540123917826126,True
2024-12-27 02:44:53,server_1,CPU,7.14,False,0.05808553971486761,0.0032608563413226667,True
2024-12-27 02:45:30,server_1,CPU,9.07,False,0.07380855397148676,0.0024045271541729184,True
2024-12-27 02:45:52,server_1,CPU,1.23,False,0.009938900203665986,0.007113886890495521,True
2024-12-27 02:46:27,server_1,CPU,10.09,False,0.08211812627291241,0.0020201627816629226,True
2024-12-27 02:47:59,server_1,CPU,9.09,False,0.07397148676171078,0.002396553534406469,True
2024-12-27 02:49:38,server_1,CPU,7.09,False,0.05767820773930753,0.003285413995144326,True
2024-12-27 02:55:24,server_1,Disk,8.98,False,0.07307535641547862,0.0024406234825990764,True
2024-12-27 02:59:38,server_1,CPU,5.68,False,0.04619144602851323,0.004030452690336826,True
2024-12-27 03:01:28,server_1,CPU,7.1,False,0.05775967413441954,0.003280492533896246,True
2024-12-27 03:02:10,server_1,CPU,6.36,False,0.05173116089613035,0.0036583242218107387,True
2024-12-27 03:03:00,server_1,CPU,6.1,False,0.049613034623217915,0.003797738630128713,True
2024-12-27 03:06:02,server_1,CPU,7.18,False,0.058411405295315674,0.003241296061069663,True
2024-12-27 03:07:31,server_1,CPU,9.15,False,0.07446028513238288,0.0023727411643434245,True
2024-12-27 03:07:57,server_1,CPU,4.61,False,0.03747454175152749,0.004666410973078183,True
2024-12-27 03:08:21,server_1,CPU,5.68,False,0.04619144602851323,0.004030452690336826,True
2024-12-27 03:09:02,server_1,CPU,5.67,False,0.046109979633401216,0.004036105427387067,True
2024-12-27 03:10:27,server_1,CPU,5.21,False,0.04236252545824847,0.004302065986943786,True
2024-12-27 03:11:56,server_1,CPU,8.4,False,0.06835030549898166,0.0026820359846336404,True
2024-12-27 03:12:52,server_1,CPU,1.29,False,0.010427698574338085,0.007064252145922135,True
2024-12-27 03:18:54,server_1,CPU,0.04,False,0.0002443991853360489,0.008147369509893636,True
2024-12-27 03:21:57,server_1,CPU,9.3,False,0.07568228105906313,0.0023139085124836123,True
2024-12-27 03:23:05,server_1,CPU,9.7,False,0.07894093686354378,0.0021618332078346325,True
2024-12-27 03:23:53,server_1,CPU,9.65,False,0.07853360488798371,0.0021804641971776458,True
2024-12-27 03:24:39,server_1,CPU,1.94,False,0.015723014256619143,0.006541427255459301,True
2024-12-27 03:25:01,server_1,CPU,8.14,False,0.06623217922606925,0.0027952811006117756,True
2024-12-27 03:25:24,server_1,CPU,10.24,False,0.08334012219959266,0.0019673811088185135,True
2024-12-27 03:26:31,server_1,CPU,3.66,False,0.029735234215885947,0.005284975406269929,True
2024-12-27 03:27:02,server_1,CPU,1.39,False,0.011242362525458247,0.006982052331227912,True
2024-12-27 03:27:26,server_1,CPU,7.7,False,0.06264765784114053,0.00299418840092236,True
2024-12-27 03:31:37,server_1,CPU,8.64,False,0.07030549898167006,0.002580282777607667,True
2024-12-27 03:33:57,server_1,CPU,8.17,False,0.0664765784114053,0.002782055159055707,True
2024-12-27 03:34:37,server_1,CPU,7.46,False,0.06069246435845213,0.0031065972404363826,True
2024-12-27 03:35:29,server_1,CPU,7.83,False,0.06370672097759673,0.0029344593898524077,True
2024-12-27 03:36:09,server_1,CPU,7.69,False,0.06256619144602851,0.002998816841456002,True
2024-12-27 03:36:28,server_1,CPU,1.62,False,0.013116089613034622,0.006795438134026899,True
2024-12-27 03:36:51,server_1,CPU,5.73,False,0.04659877800407332,0.004002256907716724,True
2024-12-27 03:37:25,server_1,CPU,7.94,False,0.06460285132382892,0.0028845527354083925,True
2024-12-27 03:37:54,server_1,CPU,0.28,False,0.0021995926680244402,0.007931310443032103,True
2024-12-27 03:38:29,server_1,Disk,8.46,False,0.06883910386965376,0.0026563494660707706,True
2024-12-27 03:38:55,server_1,CPU,6.96,False,0.05661914460285132,0.0033498502826926923,True
2024-12-27 03:39:54,server_1,CPU,6.44,False,0.052382892057026474,0.003616129664710393,True
2024-12-27 03:40:32,server_1,CPU,8.32,False,0.06769857433808554,0.002716545798953379,True
2024-12-27 03:41:54,server_1,CPU,5.06,False,0.04114052953156822,0.004391282126543284,True
2024-12-27 03:42:35,server_1,CPU,9.38,False,0.07633401221995927,0.0022829378457244805,True
2024-12-27 03:42:54,server_1,CPU,4.29,False,0.03486761710794297,0.004868983868508568,True
2024-12-27 03:43:36,server_1,CPU,4.01,False,0.032586558044806514,0.005051027808193154,True
2024-12-27 03:44:54,server_1,CPU,2.94,False,0.023869653767820773,0.005789008252765873,True
2024-12-27 03:45:25,server_1,CPU,3.23,False,0.026232179226069244,0.005582265489429877,True
2024-12-27 03:46:03,server_1,CPU,8.51,False,0.06924643584521384,0.002635070828787172,True
2024-12-27 03:47:21,server_1,CPU,1.14,False,0.009205702647657838,0.007188775990751439,True
2024-12-27 03:50:01,server_1,CPU,4.35,False,0.035356415478615066,0.004830556705074633,True
2024-12-27 03:51:24,server_1,CPU,6.54,False,0.053197556008146636,0.0035638511784602893,True
2024-12-27 03:52:35,server_1,CPU,6.3,False,0.051242362525458246,0.003690184613546583,True
2024-12-27 03:54:00,server_1,CPU,0.58,False,0.0046435845213849275,0.007666700590993649,True
2024-12-27 03:56:31,server_1,CPU,5.64,False,0.045865580448065164,0.004053100687206755,True
2024-12-27 03:59:09,server_1,CPU,9.15,False,0.07446028513238288,0.0023727411643434245,True
2024-12-27 04:00:30,server_1,CPU,4.13,False,0.03356415478615071,0.004972454867912122,True
2024-12-27 04:01:09,server_1,CPU,7.92,False,0.06443991853360488,0.0028935828849336897,True
2024-12-27 04:01:39,server_1,CPU,5.61,False,0.04562118126272913,0.004070151617609938,True
2024-12-27 04:02:00,server_1,CPU,2.94,False,0.023869653767820773,0.005789008252765873,True
2024-12-27 04:02:56,server_1,CPU,8.36,False,0.06802443991853359,0.0026992555746999437,True
2024-12-27 04:04:21,server_1,CPU,7.8,False,0.06346232179226069,0.0029481685604582706,True
2024-12-27 04:05:08,server_1,CPU,4.59,False,0.03731160896130346,0.004678906570235118,True
2024-12-27 04:05:56,server_1,CPU,9.7,False,0.07894093686354378,0.0021618332078346325,True
2024-12-27 04:06:31,server_1,CPU,9.1,False,0.0740529531568228,0.0023925749704228273,True
2024-12-27 04:06:56,server_1,CPU,1.96,False,0.015885947046843176,0.006525769775417983,True
2024-12-27 04:10:33,server_1,CPU,6.56,False,0.053360488798370666,0.003553460168477902,True
2024-12-27 04:11:09,server_1,CPU,1.24,False,0.010020366598778002,0.0071055990167208745,True
2024-12-27 04:11:38,server_1,CPU,4.97,False,0.040407331975560075,0.004445408278333841,True
2024-12-27 04:11:57,server_1,CPU,2.72,False,0.022077393075356416,0.005949243896230267,True
2024-12-27 04:12:27,server_1,CPU,6.68,False,0.054338085539714864,0.0034915242600453127,True
2024-12-27 04:14:31,server_1,CPU,0.92,False,0.007413441955193482,0.007374061708980121,True
2024-12-27 04:18:07,server_1,CPU,5.73,False,0.04659877800407332,0.004002256907716724,True
2024-12-27 04:20:35,server_1,CPU,4.01,False,0.032586558044806514,0.005051027808193154,True
2024-12-27 04:20:56,server_1,CPU,8.87,False,0.07217922606924643,0.002485236086512771,True
2024-12-27 04:22:27,server_1,CPU,8.76,False,0.07128309572301425,0.002530394414266831,True
2024-12-27 04:24:52,server_1,CPU,9.06,False,0.07372708757637475,0.002408519295670244,True
2024-12-27 04:26:28,server_1,CPU,9.78,False,0.07959266802443991,0.002132245768010301,True
2024-12-27 04:29:03,server_1,CPU,3.43,False,0.027861507128309572,0.005442624126987288,True
2024-12-27 04:29:30,server_1,CPU,9.17,False,0.07462321792260691,0.0023648414808198877,True
2024-12-27 04:30:33,server_1,CPU,6.16,False,0.05010183299389002,0.003765255343643767,True
2024-12-27 04:30:56,server_1,CPU,2.82,False,0.022892057026476575,0.005876041770522129,True
2024-12-27 04:32:27,server_1,CPU,5.76,False,0.04684317718940936,0.003985405382103415,True
2024-12-27 04:33:50,server_1,CPU,6.01,False,0.04887983706720977,0.003846819423778414,True
2024-12-27 04:34:35,server_1,CPU,8.75,False,0.07120162932790224,0.002534527925821047,True
2024-12-27 04:36:58,server_1,CPU,4.37,False,0.0355193482688391,0.004817793893110838,True
2024-12-27 04:38:10,server_1,CPU,8.24,False,0.06704684317718941,0.0027513535949710162,True
2024-12-27 04:38:36,server_1,CPU,6.76,False,0.05498981670061099,0.003450641787132512,True
2024-12-27 04:38:56,server_1,CPU,9.05,False,0.07364562118126274,0.0024125154803225335,True
2024-12-27 04:39:22,server_1,CPU,9.57,False,0.07788187372708757,0.0022104980601836753,True
2024-12-27 04:41:36,server_1,CPU,8.25,False,0.06712830957230143,0.0027469874762767825,True
2024-12-27 04:42:24,server_1,CPU,8.62,False,0.07014256619144602,0.00258866228973912,True
2024-12-27 04:43:03,server_1,CPU,7.87,False,0.06403258655804481,0.0029162465556472053,True
2024-12-27 04:44:52,server_1,CPU,4.94,False,0.04016293279022403,0.004463550219210743,True
2024-12-27 04:45:38,server_1,CPU,2.02,False,0.016374745417515275,0.006478939888231557,True
2024-12-27 04:45:54,server_1,CPU,8.05,False,0.0654989816700611,0.002835219309817591,True
2024-12-27 04:47:03,server_1,CPU,7.64,False,0.062158859470468425,0.003022029045998822,True
2024-12-27 04:47:56,server_1,CPU,6.04,False,0.04912423625254582,0.0038304112346164063,True
2024-12-27 04:48:28,server_1,CPU,5.16,False,0.04195519348268839,0.004331669620782244,True
2024-12-27 04:51:01,server_1,CPU,7.25,False,0.05898167006109979,0.003207257583695273,True
2024-12-27 04:52:57,server_1,CPU,3.77,False,0.030631364562118124,0.0052106797615941135,True
2024-12-27 04:53:37,server_1,CPU,7.4,False,0.06020366598778004,0.0031351355253184266,True
2024-12-27 04:54:00,server_1,CPU,2.97,False,0.024114052953156825,0.005767383023423115,True
2024-12-27 04:56:20,server_1,CPU,4.31,False,0.035030549898167,0.0048561558217280415,True
2024-12-27 04:57:04,server_1,CPU,8.81,False,0.07169042769857434,0.002509801345725733,True
2024-12-27 04:57:31,server_1,CPU,8.15,False,0.06631364562118126,0.002790867656559162,True
2024-12-27 04:58:05,server_1,CPU,0.2,False,0.0015478615071283094,0.008002896439349328,True
2024-12-27 04:58:36,server_1,CPU,6.95,False,0.056537678207739306,0.0033548433294207478,True
2024-12-27 04:59:01,server_1,CPU,5.91,False,0.04806517311608961,0.003901856947121474,True
2024-12-27 05:01:58,server_1,CPU,9.76,False,0.07942973523421588,0.0021396190350577706,True
2024-12-27 05:02:57,server_1,CPU,4.19,False,0.03405295315682281,0.0049334804871187955,True
2024-12-27 05:03:31,server_1,CPU,5.08,False,0.04130346232179226,0.004379316975461402,True
2024-12-27 05:04:32,server_1,CPU,6.77,False,0.055071283095723005,0.0034455543105009574,True
2024-12-27 05:04:50,server_1,CPU,5.91,False,0.04806517311608961,0.003901856947121474,True
2024-12-27 05:07:36,server_1,CPU,9.48,False,0.07714867617107943,0.002244614486441794,True
2024-12-27 05:08:38,server_1,CPU,2.37,False,0.019226069246435846,0.006210286284204753,True
2024-12-27 05:10:06,server_1,CPU,3.08,False,0.025010183299389,0.005688566352926339,True
2024-12-27 05:11:58,server_1,CPU,4.85,False,0.03942973523421588,0.004518273827753053,True
2024-12-27 05:13:53,server_1,CPU,7.61,False,0.06191446028513238,0.003036015745232138,True
2024-12-27 05:16:26,server_1,CPU,9.36,False,0.07617107942973522,0.0022906547098904906,True
2024-12-27 05:16:57,server_1,CPU,7.31,False,0.05947046843177189,0.0031782770745802606,True
2024-12-27 05:17:53,server_1,CPU,1.51,False,0.012219959266802442,0.0068842619145636115,True
2024-12-27 05:18:20,server_1,CPU,1.11,False,0.008961303462321792,0.0072138573814449665,True
2024-12-27 05:22:01,server_1,CPU,9.67,False,0.07869653767820774,0.002172997207563901,True
2024-12-27 05:22:08,server_1,Disk,8.91,False,0.0725050916496945,0.002468952032001462,True
2024-12-27 05:22:58,server_1,CPU,9.54,False,0.07763747454175152,0.0022218318081051623,True
2024-12-27 05:23:23,server_1,CPU,7.19,False,0.058492871690427696,0.0032364187880170787,True
2024-12-27 05:24:07,server_1,CPU,4.08,False,0.03315682281059063,0.005005094756704713,True
2024-12-27 05:25:01,server_1,CPU,7.3,False,0.05938900203665987,0.00318309438250319,True
2024-12-27 05:25:54,server_1,CPU,3.1,False,0.025173116089613035,0.005674317166556718,True
2024-12-27 05:26:53,server_1,Disk,9.5,False,0.07731160896130346,0.0022370045287855287,True
2024-12-27 05:28:30,server_1,CPU,4.98,False,0.0404887983706721,0.00443937149106589,True
2024-12-27 05:32:02,server_1,Disk,9.4,False,0.0764969450101833,0.0022752396881818154,True
2024-12-27 05:32:34,server_1,CPU,9.83,False,0.07999999999999999,0.002113894997328889,True
2024-12-27 05:33:34,server_1,CPU,8.38,False,0.06818737270875763,0.0026906385055584965,True
2024-12-27 05:37:03,server_1,CPU,9.93,False,0.08081466395112015,0.00207750337302627,True
2024-12-27 05:38:31,server_1,CPU,8.24,False,0.06704684317718941,0.0027513535949710162,True
2024-12-27 05:39:29,server_1,CPU,3.68,False,0.02989816700610998,0.005271417661805226,True
2024-12-27 05:40:09,server_1,CPU,1.78,False,0.014419551934826882,0.0066676155842404035,True
2024-12-27 05:40:26,server_1,CPU,2.74,False,0.02224032586558045,0.005934555739988017,True
2024-12-27 05:41:10,server_1,CPU,8.99,False,0.07315682281059063,0.0024365937784477415,True
2024-12-27 05:41:31,server_1,CPU,3.65,False,0.02965376782077393,0.005291765686064788,True
2024-12-27 05:46:10,server_1,CPU,6.73,False,0.05474541751527495,0.003465936385794994,True
2024-12-27 05:47:30,server_1,CPU,3.21,False,0.02606924643584521,0.0055963619107501465,True
2024-12-27 05:47:51,server_1,CPU,6.72,False,0.05466395112016293,0.003471043271655984,True
2024-12-27 05:50:38,server_1,CPU,8.4,False,0.06835030549898166,0.0026820359846336404,True
2024-12-27 05:51:03,server_1,CPU,6.67,False,0.05425661914460285,0.0034966578858362267,True
2024-12-27 05:51:52,server_1,CPU,1.63,False,0.013197556008146637,0.006787399321443832,True
2024-12-27 05:54:37,server_1,CPU,9.3,False,0.07568228105906313,0.0023139085124836123,True
2024-12-27 05:56:39,server_1,CPU,8.62,False,0.07014256619144602,0.00258866228973912,True
2024-12-27 05:57:08,server_1,CPU,3.16,False,0.025661914460285134,0.005631704775638734,True
2024-12-27 05:57:34,server_1,CPU,3.3,False,0.02680244399185336,0.005533120649249461,True
2024-12-27 05:57:55,server_1,CPU,9.87,False,0.08032586558044805,0.0020992843179503708,True
2024-12-27 05:59:05,server_1,CPU,4.65,False,0.03780040733197556,0.004641498327667148,True
2024-12-27 05:59:58,server_1,CPU,9.95,False,0.08097759674134418,0.002070278694858508,True
2024-12-27 06:05:31,server_1,CPU,9.2,False,0.07486761710794296,0.0023530217134409095,True
2024-12-27 06:08:50,server_1,Disk,8.76,False,0.07128309572301425,0.002530394414266831,True
2024-12-27 06:13:07,server_1,CPU,4.27,False,0.034704684317718934,0.0048818361242857055,True
2024-12-27 06:14:22,server_1,CPU,4.55,False,0.03698574338085539,0.004703950954056039,True
2024-12-27 06:16:39,server_1,CPU,2.0,False,0.016211812627291242,0.00649452550940381,True
2024-12-27 06:17:52,server_1,CPU,10.04,False,0.08171079429735233,0.002037967096062756,True
2024-12-27 06:20:03,server_1,CPU,8.75,False,0.07120162932790224,0.002534527925821047,True
2024-12-27 06:31:10,server_1,CPU,6.71,False,0.054582484725050916,0.0034761565527890565,True
2024-12-27 06:33:56,server_1,CPU,3.22,False,0.02615071283095723,0.005589310921095537,True
2024-12-27 06:39:21,server_1,CPU,6.5,False,0.05287169042769857,0.003584701014076417,True
2024-12-27 06:40:27,server_1,CPU,7.74,False,0.06297352342158859,0.0029757233903331803,True
2024-12-27 06:49:23,server_1,CPU,6.86,False,0.05580448065173116,0.003399994126959313,True
2024-12-27 06:51:09,server_1,CPU,7.94,False,0.06460285132382892,0.0028845527354083925,True
2024-12-27 06:51:23,server_1,CPU,2.46,False,0.01995926680244399,0.006142438729930599,True
2024-12-27 06:54:56,server_1,CPU,9.96,False,0.08105906313645621,0.0020666731070540854,True
2024-12-27 06:59:02,server_1,CPU,9.65,False,0.07853360488798371,0.0021804641971776458,True
2024-12-27 07:00:30,server_1,CPU,8.53,False,0.06940936863543787,0.0026265912755867667,True
2024-12-27 07:02:55,server_1,CPU,7.79,False,0.06338085539714867,0.002952749162357442,True
2024-12-27 07:06:57,server_1,CPU,3.35,False,0.027209775967413443,0.005498198367516241,True
2024-12-27 07:10:24,server_1,CPU,9.04,False,0.0735641547861507,0.0024165186399991837,True
2024-12-27 07:12:03,server_1,CPU,5.64,False,0.045865580448065164,0.004053100687206755,True
2024-12-27 07:23:40,server_1,CPU,9.4,False,0.0764969450101833,0.0022752396881818154,True
2024-12-27 07:34:55,server_1,CPU,6.71,False,0.054582484725050916,0.0034761565527890565,True
2024-12-27 07:37:35,server_1,CPU,4.6,False,0.03739307535641547,0.00467265922966818,True
2024-12-27 07:38:20,server_1,CPU,10.21,False,0.08309572301425662,0.001977858221642049,True
2024-12-27 07:39:53,server_1,CPU,7.66,False,0.06232179226069246,0.0030127277000223554,True
2024-12-27 07:44:56,server_1,CPU,9.12,False,0.07421588594704683,0.0023846277580220733,True
2024-12-27 07:46:01,server_1,Disk,10.16,False,0.08268839103869653,0.0019954129690617135,True
2024-12-27 07:46:34,server_1,CPU,9.11,False,0.07413441955193481,0.002388597526821646,True
2024-12-27 07:51:40,server_1,CPU,8.24,False,0.06704684317718941,0.0027513535949710162,True
2024-12-27 07:55:02,server_1,CPU,9.33,False,0.07592668024439918,0.0023022640717060335,True
2024-12-27 07:55:32,server_1,CPU,8.8,False,0.07160896130346232,0.002513910538664903,True
2024-12-27 08:00:56,server_1,CPU,10.06,False,0.08187372708757637,0.0020308343850283057,True
2024-12-27 08:09:34,server_1,CPU,10.22,False,0.08317718940936863,0.0019743605521585494,True
2024-12-27 08:10:01,server_1,CPU,1.41,False,0.011405295315682278,0.006965689245744316,True
2024-12-27 08:16:56,server_1,CPU,7.96,False,0.06476578411405295,0.0028755374973935175,True
2024-12-27 08:18:32,server_1,Disk,9.43,False,0.07674134419551934,0.002263724273321992,True
2024-12-27 08:26:53,server_1,CPU,1.29,False,0.010427698574338085,0.007064252145922135,True
2024-12-27 08:29:01,server_1,CPU,6.41,False,0.05213849287169042,0.003631912941617389,True
2024-12-27 08:29:37,server_1,CPU,4.29,False,0.03486761710794297,0.004868983868508568,True
2024-12-27 08:34:37,server_1,CPU,9.34,False,0.07600814663951119,0.002298390309535344,True
2024-12-27 08:36:38,server_1,CPU,7.07,False,0.057515274949083504,0.003295272261218737,True
2024-12-27 08:38:50,server_1,CPU,8.85,False,0.0720162932790224,0.002493404882176792,True
